SPEAKER,DATE,TITLE,CITATION,URL,Attitude,Merged_Text
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,, People are finding jobs in Mexico
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,,"I try to remind people in my country, as many times as I can, a vibrant, prosperous Mexico is in the best interests of the United States of America"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,," We were at the White House on September the 5th, and here's what I said then: ""The United States has no more important relationship in the world than the one we have with Mexico"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,," And on behalf of the American people, I thank the people of Mexico for their support and sympathy"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,,"The relationship between the United States and Mexico is very strong, is very important, and it's growing stronger every day"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,, America respects Mexico's culture and Mexico's achievements
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,," By embracing markets and fiscal discipline, Mexico has created one of the most resilient economies in the region"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,," As part of our Partnership for Prosperity, we'll help focus private investment on less developed parts of Mexico, creating more jobs and more opportunities for more people"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,," America is grateful for Mexico's fight against the drug cartels, and I salute your many breakthroughs this year, Mr"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,," It's also important for our Nation to recognize, as we discuss immigration, Mexico has got a unique place in this issue"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,, Mexico is different from other countries not only because of our proximity but because of our special relationship
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,,"Mexico and America are proud nations united by timeless values, by democracy, by faith, and by freedom"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,,"And the United States and Mexico are building an historic partnership, one which will benefit both our peoples and provide a good example for the rest of the world"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,," My question concerns both Mexico and the United States, in a way"
George W. Bush,22-Mar-02,The President's News Conference With President Vicente Fox of Mexico in Monterrey,"George W. Bush, The President's News Conference With President Vicente Fox of Mexico in Monterrey Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/215532",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-monterrey,," President, what is the relationship between Mexico and Cuba now, after Ricardo Alarcon made the Government of Mexico responsible for President Castro's early departure?President Bush"
